0,0,28.5377922468,0.136169631138,-0.0235335932927
0,1,24.8028104378,0.104743482873,-0.0295819933527
0,2,16.8816613971,0.0867609340982,-0.0356992390646
0,3,7.75395657761,0.0771382641286,-0.0416912371098
0,4,4.68848424899,0.0706306654507,-0.0437855974985
0,5,10.1890025034,0.0710832963102,-0.035885257948
0,6,2.72649866066,0.0674839457687,-0.0448077141168
0,7,0.639305013431,0.0633815443822,-0.0478516244213
0,8,1.07825590112,0.0613317286884,-0.048065303993
0,9,3.54442603649,0.0615426496326,-0.0401624383317
0,10,2.73165720762,0.0598907359943,-0.0413077206791
0,11,1.16818193353,0.0598986981174,-0.045883283024
0,12,0.0206571177361,0.0601666394224,-0.054519384449
0,13,0.210538645422,0.0577884392816,-0.0519805062066
0,14,0.14770923968,0.0585775582444,-0.0536621567649
0,15,0.467704506296,0.0576048512136,-0.0494878289753
0,16,0.249676079735,0.0565765335264,-0.0478788736211
0,17,0.379369487276,0.0558113898972,-0.0485762067683
0,18,0.453857646431,0.057312468269,-0.0496338484796
0,19,0.397199087085,0.0571017888821,-0.0474594400506
