0,0,False,0.0126687291092,False
0,1,False,0.0389544383563,False
0,2,False,0.0189033289521,False
0,3,False,0.0127564458641,False
0,4,False,0.0130745008273,False
0,5,False,0.00742848374641,False
0,6,False,0.00836382250063,False
0,7,False,0.0186001731416,False
0,8,False,0.0131165163606,False
0,9,False,0.00787397798086,False
0,10,False,0.00924624246655,False
0,11,False,0.00677298345621,False
0,12,False,0.00075875487822,False
0,13,False,-0.00245218716258,False
0,14,False,5.11566376907e-05,False
0,15,False,-0.0027539797704,False
0,16,False,-0.00240415476058,False
0,17,False,-0.0026859122782,False
0,18,False,0.000182665953423,False
0,19,False,0.0043195466737,False
1,0,False,0.016875497207,False
1,1,False,-0.0156732338036,False
1,2,False,0.00172033695388,False
1,3,False,-0.00657444899552,False
1,4,False,-0.0023109054272,False
1,5,False,-0.00118244021702,False
1,6,False,0.00105573395006,False
1,7,False,-0.0017409882275,False
1,8,False,-0.0110951958316,False
1,9,False,-0.0159213293467,False
1,10,False,-0.0206290237514,False
1,11,False,-0.0271542839075,False
1,12,False,-0.0232572762407,False
1,13,False,-0.0229372078397,False
1,14,True,-0.0251774468957,True
1,15,True,-0.0267136492754,True
1,16,False,-0.0202980836907,False
1,17,True,-0.0210280524751,True
1,18,False,-0.0145879568069,False
1,19,False,-0.00836522563346,False
2,0,False,0.0316183472974,False
2,1,False,0.0307862470239,False
2,2,False,0.0301777762469,False
2,3,False,0.0158644743815,False
2,4,False,0.00480132762929,False
2,5,False,0.00898416899952,False
2,6,False,0.0151782495321,False
2,7,False,0.00728170339631,False
2,8,False,0.0123098663099,False
2,9,False,0.0105666492271,False
2,10,False,0.0118829739705,False
2,11,False,0.0181812151278,False
2,12,False,0.023787323696,False
2,13,False,0.0182540351939,False
2,14,False,0.0204487746129,False
2,15,False,0.0181051082432,False
2,16,False,0.0143108617232,False
2,17,False,0.0139870780172,False
2,18,False,0.0136116114026,False
2,19,False,0.0106831702344,False
3,0,False,-6.0939762802e-05,False
3,1,False,0.00341076246742,False
3,2,False,-0.0144189995391,False
3,3,False,0.00634782217949,False
3,4,False,-0.0117556427089,False
3,5,False,-0.00888928850826,False
3,6,False,-0.0123264491257,False
3,7,False,-0.0230586805669,False
3,8,False,-0.0191557996512,False
3,9,False,-0.01270526972,False
3,10,False,-0.0073911108265,False
3,11,False,-0.00308480932637,False
3,12,False,-0.00527618335662,False
3,13,False,-0.0036714213566,False
3,14,False,-0.00263946465196,False
3,15,False,0.000365008587649,False
3,16,False,-0.00144334660207,False
3,17,False,0.00309262225935,False
3,18,False,0.00436851261571,False
3,19,False,0.00186386127528,False
4,0,False,-0.0397692368407,False
4,1,False,-0.0487219830487,False
4,2,False,-0.0421479639444,False
4,3,False,-0.0409689887157,False
4,4,False,-0.00488045067401,False
4,5,False,-0.00856837010462,False
4,6,False,-0.0117310993136,False
4,7,False,-0.015720165573,False
4,8,False,-0.0135201833804,False
4,9,False,-0.0147889278737,False
4,10,False,-0.0153720978471,False
4,11,False,-0.0119256643718,False
4,12,False,-0.00677068589066,False
4,13,False,-0.00500798996562,False
4,14,False,-0.00519779842906,False
4,15,False,-0.00687899361758,False
4,16,False,-0.00501769584623,False
4,17,False,-0.00934662220527,False
4,18,False,-0.00808874706989,False
4,19,False,-0.00363779052466,False
5,0,False,0.0324162878601,False
