test_idx,day_idx,stop,mean_delta,significant
0,0,False,0.023828643163,False
0,1,False,0.0283994474332,False
0,2,False,0.034868841798,False
0,3,False,0.0395039836147,False
0,4,False,0.0400164740812,False
0,5,False,0.0323431196606,False
0,6,False,0.0385787532702,False
0,7,False,0.0403477229475,False
0,8,True,0.0401095606784,True
0,9,False,0.0329121643826,False
0,10,True,0.0331710132026,True
0,11,True,0.0364882213704,True
0,12,True,0.0417427910881,True
0,13,True,0.0384375997599,True
0,14,True,0.0397270474072,True
0,15,True,0.0354796634783,True
0,16,True,0.0333796515228,True
0,17,True,0.0334398060608,True
0,18,True,0.0329136779122,True
0,19,True,0.0313673516311,True
1,0,False,-0.00100653384171,False
1,1,False,0.0342277970421,False
1,2,False,0.0536874431687,False
1,3,False,0.060796633262,False
1,4,False,0.0434483416455,False
1,5,False,0.045487135585,False
1,6,False,0.0422787873265,False
1,7,True,0.0488355566177,True
1,8,True,0.0594534125783,True
1,9,True,0.0583521718648,True
1,10,True,0.047792187138,True
1,11,True,0.0439712641691,True
1,12,True,0.0495113871388,True
1,13,True,0.044286128091,True
1,14,True,0.0461304393057,True
1,15,True,0.0437527630025,True
1,16,True,0.0474060636297,True
1,17,True,0.0516086847605,True
1,18,True,0.0547326700403,True
1,19,True,0.0571028760811,True
2,0,False,0.0338468889178,False
2,1,False,0.0308433763301,False
2,2,False,0.00974866996427,False
2,3,False,0.02200135595,False
2,4,False,0.0322147926016,False
2,5,False,0.027874323157,False
2,6,False,0.0386453760851,False
2,7,False,0.0304130478273,False
2,8,False,0.0326663551954,False
2,9,True,0.0436792174487,True
2,10,True,0.0372638702818,True
2,11,True,0.0365634418273,True
2,12,True,0.0424822330643,True
2,13,True,0.0383008950079,True
2,14,True,0.0339717779924,True
2,15,True,0.037932248529,True
2,16,True,0.0432997962192,True
2,17,True,0.0454918470956,True
2,18,True,0.0416153952549,True
2,19,True,0.0423770463518,True
3,0,False,0.0457625345064,False
3,1,False,0.0483858177529,False
3,2,False,0.0641558202412,False
3,3,False,0.0664250588306,False
3,4,False,0.0589609963942,False
3,5,False,0.0531616399077,False
3,6,True,0.0520498535143,True
3,7,True,0.0567512953473,True
3,8,True,0.0535067219956,True
3,9,True,0.0500424939597,True
3,10,True,0.0509302433435,True
3,11,True,0.0477347333194,True
3,12,True,0.0422482246147,True
3,13,True,0.0454045907094,True
3,14,True,0.0407848022601,True
3,15,True,0.0419141607677,True
3,16,True,0.0418734367691,True
3,17,True,0.0402766113576,True
3,18,True,0.037153467877,True
3,19,True,0.0390335379335,True
4,0,False,0.0247238747534,False
4,1,False,0.0497719826552,False
4,2,False,0.0442479335147,False
4,3,False,0.057650625941,False
4,4,False,0.0633075101869,False
4,5,False,0.0557453252526,False
4,6,True,0.0498738643045,True
4,7,True,0.045448705016,True
4,8,True,0.0464610533476,True
4,9,True,0.0488755181995,True
4,10,True,0.0514712832724,True
4,11,True,0.0548013711275,True
4,12,True,0.059424181204,True
4,13,True,0.0579464205677,True
4,14,True,0.0552779342918,True
4,15,True,0.0597755696515,True
4,16,True,0.0633603693933,True
4,17,True,0.0613936753701,True
4,18,True,0.0582477648278,True
4,19,True,0.0574403062577,True
5,0,False,0.0738657574796,False
5,1,False,0.0619658413837,False
5,2,False,0.0401769203116,False
5,3,False,0.0397957185928,False
5,4,False,0.0341189155853,False
5,5,False,0.0354578008661,False
5,6,False,0.0279951708626,False
5,7,False,0.0227579347372,False
5,8,False,0.0171501165352,False
5,9,False,0.0110829641995,False
5,10,False,0.0127874153199,False
5,11,False,0.0108594101543,False
5,12,False,0.0158013569344,False
5,13,False,0.0205162637304,False
5,14,False,0.0176174010175,False
5,15,False,0.0177182522849,False
5,16,False,0.0213601854549,False
5,17,True,0.0249309282955,True
5,18,True,0.0275512643445,True
5,19,True,0.0307985614655,True
6,0,False,0.0198518555739,False
6,1,False,0.0298379000005,False
6,2,False,0.0319905557941,False
6,3,False,0.030944397658,False
6,4,False,0.0222087231862,False
6,5,False,0.0356772305571,False
6,6,False,0.0339839112417,False
6,7,False,0.0325634359933,False
6,8,False,0.037646316524,False
6,9,True,0.0399969435166,True
6,10,True,0.037071172889,True
6,11,True,0.0426464193809,True
6,12,True,0.0458341570996,True
6,13,True,0.0399184605134,True
6,14,True,0.0426651382969,True
6,15,True,0.0402078269942,True
6,16,True,0.0430494192756,True
6,17,True,0.0436192083216,True
6,18,True,0.0479134802294,True
6,19,True,0.0448383215191,True
7,0,False,0.0851645096367,False
7,1,False,0.0688071697339,False
7,2,False,0.0462234900699,False
7,3,False,0.0405263988749,False
7,4,False,0.0321812850358,False
7,5,False,0.0282194387466,False
7,6,False,0.0261547957797,False
7,7,False,0.0332691687966,False
7,8,False,0.031427420208,False
7,9,False,0.0311033309194,False
7,10,True,0.0331079418402,True
7,11,True,0.0378318708611,True
7,12,True,0.03984518044,True
7,13,True,0.0418554237213,True
7,14,True,0.0406504978951,True
7,15,True,0.0375503072879,True
7,16,True,0.0406969445567,True
7,17,True,0.039415933852,True
7,18,True,0.0391633910914,True
7,19,True,0.0382278179635,True
8,0,False,0.0414816588342,False
8,1,False,0.0479184852917,False
8,2,False,0.0482696154047,False
8,3,False,0.0426848168352,False
8,4,False,0.0456008231865,False
8,5,False,0.0303918196736,False
8,6,False,0.0283352711329,False
8,7,False,0.0332837045349,False
8,8,False,0.0357549274536,False
8,9,False,0.0239185743301,False
8,10,False,0.0269383045627,False
8,11,False,0.0292630479668,False
8,12,True,0.0368066493615,True
8,13,True,0.036421707509,True
8,14,True,0.0365946559173,True
8,15,True,0.0371947731221,True
8,16,True,0.0362498720433,True
8,17,True,0.0339648342868,True
8,18,True,0.0366350810443,True
8,19,True,0.0351143316735,True
9,0,False,0.0406482803167,False
9,1,False,0.0492284712306,False
9,2,False,0.039911770774,False
9,3,False,0.0517690540968,False
9,4,False,0.0501884426199,False
9,5,False,0.0462559724761,False
9,6,False,0.0487751613524,False
9,7,True,0.0557107725386,True
9,8,True,0.0454533901899,True
9,9,True,0.0463496815712,True
9,10,True,0.0477997114054,True
9,11,True,0.0536903823979,True
9,12,True,0.0475534201315,True
9,13,True,0.0464021513945,True
9,14,True,0.0457728016582,True
9,15,True,0.0485814844489,True
9,16,True,0.0458488809416,True
9,17,True,0.0495930325845,True
9,18,True,0.0517676023405,True
9,19,True,0.0536322090767,True
10,0,False,-0.0314639871083,False
10,1,False,0.00073269303019,False
10,2,False,0.00868164507405,False
10,3,False,0.0319607183962,False
10,4,False,0.0316725975848,False
10,5,False,0.0377571745153,False
10,6,False,0.0411700304537,False
10,7,True,0.0487751868588,True
10,8,True,0.0486747863458,True
10,9,True,0.0525534460033,True
10,10,True,0.0508768779189,True
10,11,True,0.0464234683136,True
10,12,True,0.0506247138664,True
10,13,True,0.0464669378335,True
10,14,True,0.0464230075487,True
10,15,True,0.0451483836394,True
10,16,True,0.0439210588159,True
10,17,True,0.0449173462248,True
10,18,True,0.0444933501265,True
10,19,True,0.0441859864837,True
11,0,False,0.0652129501659,False
11,1,False,0.0847313285613,False
11,2,False,0.0684142502797,False
11,3,False,0.0675121343584,False
11,4,False,0.0540711511531,False
11,5,False,0.0455739977898,False
11,6,False,0.0442766460941,False
11,7,True,0.0441944656004,False
11,8,True,0.0441969866374,True
11,9,True,0.0458266951895,True
11,10,True,0.0452649429004,True
11,11,True,0.0420235849452,True
11,12,True,0.0499230359002,True
11,13,True,0.050955471675,True
11,14,True,0.0498005045436,True
11,15,True,0.0475276358787,True
11,16,True,0.0426720418576,True
11,17,True,0.0440219379642,True
11,18,True,0.0450427725412,True
11,19,True,0.0463768001969,True
12,0,False,0.106937130426,False
12,1,False,0.0769406211866,False
12,2,False,0.0509800124682,False
12,3,False,0.0509414590312,False
12,4,False,0.0383551247887,False
12,5,False,0.0421933026594,False
12,6,False,0.0445028903807,False
12,7,True,0.051354517687,True
12,8,True,0.0447877166648,True
12,9,True,0.0484790468482,True
12,10,True,0.0445971679932,True
12,11,True,0.042873333276,True
12,12,True,0.0388293769437,True
12,13,True,0.0379196265929,True
12,14,True,0.0364615142811,True
12,15,True,0.0382666744051,True
12,16,True,0.0378132945878,True
12,17,True,0.0362784310519,True
12,18,True,0.0298397111696,True
12,19,True,0.0304709838264,True
13,0,False,0.0615144544959,False
13,1,False,0.0409713446072,False
13,2,False,0.0383739633965,False
13,3,False,0.032805026186,False
13,4,False,0.0387640254626,False
13,5,False,0.0395610727144,False
13,6,False,0.0408037656136,False
13,7,False,0.0338110408966,False
13,8,True,0.0406537506569,True
13,9,True,0.0453365579089,True
13,10,True,0.046411422653,True
13,11,True,0.0433377094189,True
13,12,True,0.0428787735356,True
13,13,True,0.03627052774,True
13,14,True,0.0408681498482,True
13,15,True,0.035186950997,True
13,16,True,0.0335501045958,True
13,17,True,0.0317802295388,True
13,18,True,0.0373723805421,True
13,19,True,0.038180709314,True
14,0,False,0.0354044756719,False
14,1,False,0.065554711934,False
14,2,False,0.0540151335502,False
14,3,False,0.0559322479074,False
14,4,False,0.0501905240489,False
14,5,False,0.0497649962338,False
14,6,False,0.044344358795,False
14,7,True,0.0452741393795,True
14,8,True,0.0509026335507,True
14,9,True,0.0445624031095,True
14,10,True,0.0428260047446,True
14,11,True,0.0397121135659,True
14,12,True,0.0341245774395,True
14,13,True,0.0311643466548,True
14,14,True,0.0286363874177,True
14,15,True,0.0319217691317,True
14,16,True,0.0304768487894,True
14,17,True,0.0317418574388,True
14,18,True,0.0329843284922,True
14,19,True,0.0346808283054,True
15,0,False,-0.00910644624788,False
15,1,False,0.0226880683599,False
15,2,False,0.0254850196877,False
15,3,False,0.0243621528727,False
15,4,False,0.0291388695448,False
15,5,False,0.0295202420937,False
15,6,False,0.0195222904427,False
15,7,False,0.0237606473692,False
15,8,False,0.0202660594406,False
15,9,False,0.0283239667387,False
15,10,False,0.0219754418799,False
15,11,False,0.0279696314121,False
15,12,True,0.0311649972169,True
15,13,True,0.0281967761401,True
15,14,True,0.0258398594477,True
15,15,True,0.0264533698482,True
15,16,True,0.0276765051345,True
15,17,True,0.0319389080677,True
15,18,True,0.0334105949818,True
15,19,True,0.0330734430608,True
16,0,False,0.0315406500113,False
16,1,False,0.0255192029245,False
16,2,False,0.0233419013926,False
16,3,False,0.0341003321218,False
16,4,False,0.0340240019878,False
16,5,False,0.0345084171121,False
16,6,False,0.0246874011696,False
16,7,False,0.0277110397645,False
16,8,False,0.0339224714801,False
16,9,True,0.0391184468501,True
16,10,True,0.0423575908576,True
16,11,True,0.0437730770195,True
16,12,True,0.0483000489196,True
16,13,True,0.0470735197097,True
16,14,True,0.056383694852,True
16,15,True,0.0551517868909,True
16,16,True,0.057558086058,True
16,17,True,0.0606984485429,True
16,18,True,0.0629358804354,True
16,19,True,0.0675102888622,True
17,0,False,0.0617620153954,False
17,1,False,0.0333985052233,False
17,2,False,0.0347253909895,False
17,3,False,0.0303417662616,False
17,4,False,0.0217783404212,False
17,5,False,0.0270540921048,False
17,6,False,0.029627177632,False
17,7,False,0.0320830309952,False
17,8,False,0.0243181333321,False
17,9,False,0.0315491814862,False
17,10,False,0.0298078437179,False
17,11,False,0.0270889354062,False
17,12,False,0.0272092828463,False
17,13,False,0.025888174824,False
17,14,True,0.0257374885911,True
17,15,True,0.0268863991697,True
17,16,True,0.0253693175553,True
17,17,True,0.0274101850701,True
17,18,True,0.0309483523154,True
17,19,True,0.0292371856701,True
18,0,False,0.0500259498111,False
18,1,False,0.0346821566333,False
18,2,False,0.0265289856833,False
18,3,False,0.0465142327775,False
18,4,False,0.0499964339624,False
18,5,False,0.0528368018216,False
18,6,False,0.0487948969779,False
18,7,True,0.0543455594892,True
18,8,True,0.0484189364144,True
18,9,True,0.0468521834032,True
18,10,True,0.0466127300853,True
18,11,True,0.0402349959422,True
18,12,True,0.0403882270662,True
18,13,True,0.0423461998951,True
18,14,True,0.0407014295849,True
18,15,True,0.0413188008954,True
18,16,True,0.0375054586843,True
18,17,True,0.0378776967628,True
18,18,True,0.0369836303388,True
18,19,True,0.0381577820503,True
19,0,False,-0.0546369361543,False
19,1,False,-0.0222665806793,False
19,2,False,0.0153126768567,False
19,3,False,0.0188118683809,False
19,4,False,0.011499247844,False
19,5,False,0.02093822487,False
19,6,False,0.0219761435302,False
19,7,False,0.0162474806578,False
19,8,False,0.0183525755443,False
19,9,False,0.0212056966539,False
19,10,False,0.0195256362328,False
19,11,False,0.0199684627573,False
19,12,False,0.018037250605,False
19,13,False,0.0227074263502,False
19,14,False,0.0226653576126,False
19,15,False,0.0229307239911,True
19,16,True,0.0276795132248,True
19,17,True,0.0257707632223,True
19,18,True,0.0222721648463,True
19,19,True,0.0222568249155,True
20,0,False,0.0123284347112,False
20,1,False,0.0236055612032,False
20,2,False,0.0182066495659,False
20,3,False,0.0215140015073,False
20,4,False,0.0482214814003,False
20,5,False,0.040454805383,False
20,6,False,0.0360693703163,False
20,7,False,0.0398649572456,False
20,8,False,0.0312544680684,False
20,9,False,0.0336302784351,False
20,10,True,0.0346266865676,True
20,11,True,0.0380141864906,True
20,12,True,0.0392101791455,True
20,13,True,0.0376120142233,True
20,14,True,0.034388143845,True
20,15,True,0.034511749391,True
20,16,True,0.0362623324149,True
20,17,True,0.0313041711914,True
20,18,True,0.0333567963115,True
20,19,True,0.0360944375659,True
21,0,False,0.00866354972633,False
21,1,False,-0.00614959145167,False
21,2,False,0.0109360798499,False
21,3,False,0.01648730965,False
21,4,False,0.0197308721812,False
21,5,False,0.0171563872409,False
21,6,False,0.0156315298554,False
21,7,False,0.0173928478669,False
21,8,False,0.0198424881939,False
21,9,False,0.0214498916319,False
21,10,False,0.0244785061409,False
21,11,False,0.0259785416875,False
21,12,True,0.0351397878278,True
21,13,True,0.0295501352381,True
21,14,True,0.0314309045751,True
21,15,True,0.0352642595793,True
21,16,True,0.0375988080466,True
21,17,True,0.0353740407544,True
21,18,True,0.0397175760041,True
21,19,True,0.0419689441068,True
22,0,False,0.028769353352,False
22,1,False,0.0887073339779,False
22,2,False,0.0695185744313,False
22,3,False,0.0574899609349,False
22,4,False,0.0517894734173,False
22,5,False,0.0508989728692,False
22,6,True,0.067111623461,True
22,7,True,0.066874653893,True
22,8,True,0.0595147826694,True
22,9,True,0.0527916146212,True
22,10,True,0.0516830493349,True
22,11,True,0.0509361661218,True
22,12,True,0.0417175628417,True
22,13,True,0.043943422752,True
22,14,True,0.0458779526581,True
22,15,True,0.0480728061079,True
22,16,True,0.0458818217725,True
22,17,True,0.0452098768371,True
22,18,True,0.0486664715513,True
22,19,True,0.0475800105872,True
23,0,False,-0.00716397198274,False
23,1,False,0.0104355545862,False
23,2,False,0.0244177128622,False
23,3,False,0.0290772647662,False
23,4,False,0.0273642426727,False
23,5,False,0.0214143747051,False
23,6,False,0.020060360516,False
23,7,False,0.0251259182907,False
23,8,False,0.0259792001684,False
23,9,False,0.029662184108,False
23,10,False,0.0257257172411,False
23,11,True,0.0364372516336,True
23,12,True,0.036930928119,True
23,13,True,0.0373923338519,True
23,14,True,0.034396534226,True
23,15,True,0.0355021122036,True
23,16,True,0.0345920189462,True
23,17,True,0.037388369504,True
23,18,True,0.0342023289787,True
23,19,True,0.0360989826038,True
24,0,False,0.046345688715,False
24,1,False,0.0645550832329,False
24,2,False,0.0648062953458,False
24,3,False,0.0486051978096,False
24,4,False,0.0520132415506,False
24,5,False,0.0573349867523,False
24,6,True,0.0582577768915,True
24,7,True,0.048287558167,True
24,8,True,0.049663729165,True
24,9,True,0.046775728262,True
24,10,True,0.0415739945165,True
24,11,True,0.0421081876152,True
24,12,True,0.0371492121282,True
24,13,True,0.0374987468448,True
24,14,True,0.0351963821584,True
24,15,True,0.0369376994249,True
24,16,True,0.0310971126081,True
24,17,True,0.0306822325395,True
24,18,True,0.0287255465707,True
24,19,True,0.0272657334268,True
25,0,False,0.0437112812308,False
25,1,False,0.0318388691417,False
25,2,False,0.0107409897465,False
25,3,False,0.0285905482925,False
25,4,False,0.0265702791875,False
25,5,False,0.0257185045042,False
25,6,False,0.0291367774546,False
25,7,False,0.0359163510524,False
25,8,True,0.0438398625835,True
25,9,True,0.0467964619207,True
25,10,True,0.0481655587483,True
25,11,True,0.0465155561634,True
25,12,True,0.0413767754603,True
25,13,True,0.0386642080737,True
25,14,True,0.027384884506,True
25,15,True,0.0274766045057,True
25,16,True,0.0326041589821,True
25,17,True,0.0389914700156,True
25,18,True,0.0400916687891,True
25,19,True,0.04440996456,True
26,0,False,-0.0377029547631,False
26,1,False,-0.00886270693378,False
26,2,False,0.00925961333897,False
26,3,False,0.0206054848237,False
26,4,False,0.0240941891981,False
26,5,False,0.0172129165202,False
26,6,False,0.0177983446121,False
26,7,False,0.0103699766798,False
26,8,False,0.00763568512142,False
26,9,False,0.00797553313096,False
26,10,False,0.0111993945293,False
26,11,False,0.0213655398481,False
26,12,False,0.0200715236793,False
26,13,False,0.0204034014763,False
26,14,False,0.0230088155507,False
26,15,True,0.0236752530577,True
26,16,False,0.0204178275771,False
26,17,False,0.0203303069499,False
26,18,True,0.0233580393228,True
26,19,True,0.0231242130943,True
27,0,False,-0.0255870325544,False
27,1,False,-0.005805991229,False
27,2,False,0.054080974354,False
27,3,False,0.0450133558837,False
27,4,False,0.0366213767175,False
27,5,False,0.0385166154851,False
27,6,False,0.0353697315106,False
27,7,False,0.0365965617838,False
27,8,False,0.0350676498222,False
27,9,False,0.032206339978,False
27,10,False,0.031751346086,False
27,11,True,0.0400291191342,True
27,12,True,0.042094059343,True
27,13,True,0.0385492465668,True
27,14,True,0.0362673522814,True
27,15,True,0.0355398979289,True
27,16,True,0.037656216506,True
27,17,True,0.0363896422179,True
27,18,True,0.0347614920538,True
27,19,True,0.0362425567902,True
28,0,False,0.0404902178401,False
28,1,False,0.0137457453694,False
28,2,False,0.0317028583792,False
28,3,False,0.0329631588953,False
28,4,False,0.0271783421918,False
28,5,False,0.0237304941593,False
28,6,False,0.0257753363456,False
28,7,False,0.0111094649492,False
28,8,False,0.00900148768377,False
28,9,False,0.0147736010366,False
28,10,False,0.0219578618302,False
28,11,False,0.0228149190485,False
28,12,False,0.0256748549465,False
28,13,True,0.0334000303355,True
28,14,True,0.0338162327544,True
28,15,True,0.0386943564682,True
28,16,True,0.0417010236258,True
28,17,True,0.0406776422423,True
28,18,True,0.0425611906366,True
28,19,True,0.040982332528,True
29,0,False,0.0375590246236,False
29,1,False,0.048684817141,False
29,2,False,0.0333152666802,False
29,3,False,0.0405812363785,False
29,4,False,0.0385469723424,False
29,5,False,0.0357638014384,False
29,6,False,0.0434665506235,False
29,7,False,0.0414127366248,False
29,8,False,0.0384511668621,False
29,9,True,0.0431415433841,True
29,10,True,0.0422303307453,True
29,11,True,0.043375917892,True
29,12,True,0.0482666754745,True
29,13,True,0.0430417145241,True
29,14,True,0.0454013452846,True
29,15,True,0.0508611954859,True
29,16,True,0.0453079614502,True
29,17,True,0.0405154589723,True
29,18,True,0.0421361447194,True
29,19,True,0.0382682801407,True
30,0,False,0.088664433058,False
30,1,False,0.0499044811518,False
30,2,False,0.0612588147616,False
30,3,False,0.0566736745696,False
30,4,False,0.0635123348385,False
30,5,False,0.0516137430594,False
30,6,True,0.0597320930299,True
30,7,True,0.0603656236992,True
30,8,True,0.0606884796872,True
30,9,True,0.0570042540989,True
30,10,True,0.0466507659937,True
30,11,True,0.0461303505316,True
30,12,True,0.0452531552524,True
30,13,True,0.039701549108,True
30,14,True,0.0423755877775,True
30,15,True,0.0409133400853,True
30,16,True,0.0391977219913,True
30,17,True,0.0387446973689,True
30,18,True,0.0346938344145,True
30,19,True,0.0387530516779,True
31,0,False,0.0308972482614,False
31,1,False,-0.00495414911969,False
31,2,False,-0.00302288144116,False
31,3,False,-0.0028173883252,False
31,4,False,-0.00441692397995,False
31,5,False,0.00284455395672,False
31,6,False,0.0107577884152,False
31,7,False,0.0173841134266,False
31,8,False,0.0231223103065,False
31,9,False,0.0238538866929,False
31,10,False,0.0211432121663,False
31,11,False,0.0226416367343,False
31,12,False,0.0246984769823,False
31,13,True,0.0315705607684,True
31,14,True,0.0347832576932,True
31,15,True,0.0382098925702,True
31,16,True,0.0356249029018,True
31,17,True,0.0372512474867,True
31,18,True,0.0377345775423,True
31,19,True,0.0440372530335,True
32,0,False,0.0547856508621,False
32,1,False,0.0630404348663,False
32,2,False,0.0621732383018,False
32,3,False,0.0578074514618,False
32,4,False,0.048149416794,False
32,5,False,0.0322695849867,False
32,6,False,0.0392606706181,False
32,7,False,0.031816185945,False
32,8,False,0.026703389864,False
32,9,False,0.0281164629946,False
32,10,False,0.026732194626,False
32,11,True,0.0331776298923,True
32,12,True,0.0323553357039,True
32,13,True,0.0363256609163,True
32,14,True,0.0335966299293,True
32,15,True,0.0326181642521,True
32,16,True,0.0371714398574,True
32,17,True,0.0390000436486,True
32,18,True,0.038133236446,True
32,19,True,0.038977043486,True
33,0,False,-0.000210054496873,False
33,1,False,0.0338927413533,False
33,2,False,0.0181851137838,False
33,3,False,0.00925328844642,False
33,4,False,-0.000286729846674,False
33,5,False,0.00215617327184,False
33,6,False,0.0117605681611,False
33,7,False,0.0172509136281,False
33,8,False,0.010747971054,False
33,9,False,0.0234564594815,False
33,10,False,0.0210622936825,False
33,11,False,0.0200040258937,False
33,12,False,0.0223718882233,False
33,13,False,0.0254803754055,False
33,14,True,0.0247709243353,True
33,15,True,0.0274625081159,True
33,16,True,0.0259480719856,True
33,17,True,0.0284880609035,True
33,18,True,0.0327929982187,True
33,19,True,0.0310865231615,True
34,0,False,-0.00131387348886,False
34,1,False,-0.014990341202,False
34,2,False,-0.0129726118816,False
34,3,False,0.010180596238,False
34,4,False,0.0123664328458,False
34,5,False,0.0334807285873,False
34,6,False,0.0170155144876,False
34,7,False,0.0171748947431,False
34,8,False,0.0144468741463,False
34,9,False,0.0189135410258,False
34,10,False,0.0201118241555,False
34,11,False,0.015739422118,False
34,12,False,0.0207728820049,False
34,13,False,0.0231360013049,False
34,14,False,0.0215294988429,False
34,15,False,0.0193565920788,False
34,16,True,0.0237105395459,True
34,17,True,0.0254342849609,True
34,18,True,0.0261466158701,True
34,19,True,0.0240480672837,True
35,0,False,0.054426906531,False
35,1,False,0.0818054498478,False
35,2,False,0.0584766990062,False
35,3,False,0.0609154256858,False
35,4,False,0.0573576742212,False
35,5,False,0.0472241922529,False
35,6,False,0.0491141309825,False
35,7,False,0.0414570233472,False
35,8,True,0.0414342491789,True
35,9,True,0.0416697692944,True
35,10,True,0.0419990872928,True
35,11,True,0.0431839764164,True
35,12,True,0.0448072795125,True
35,13,True,0.0446743400054,True
35,14,True,0.0450825893147,True
35,15,True,0.0411080098975,True
35,16,True,0.0414135953325,True
35,17,True,0.0412425186955,True
35,18,True,0.0495158019454,True
35,19,True,0.0491499048984,True
36,0,False,0.0806147395523,False
36,1,False,0.0671733496359,False
36,2,False,0.0528796520319,False
36,3,False,0.0537279042177,False
36,4,False,0.0584772046354,False
36,5,False,0.0496469822039,False
36,6,False,0.0390209848376,False
36,7,False,0.0359236235504,False
36,8,False,0.0371633414717,False
36,9,True,0.0400923837008,True
36,10,True,0.0349539224474,True
36,11,True,0.034071932442,True
36,12,True,0.0306213747793,True
36,13,True,0.0308516938991,True
36,14,True,0.0362578856349,True
36,15,True,0.0366892993493,True
36,16,True,0.0373601002739,True
36,17,True,0.0376708553863,True
36,18,True,0.0387257814859,True
36,19,True,0.037756540286,True
37,0,False,0.0128390105118,False
37,1,False,-0.00267592929085,False
37,2,False,0.00983789947864,False
37,3,False,0.0167226485257,False
37,4,False,0.0341751159147,False
37,5,False,0.0361729278675,False
37,6,False,0.0207400267766,False
37,7,False,0.0122634675797,False
37,8,False,0.0183402483252,False
37,9,False,0.0261918854829,False
37,10,False,0.0283820459943,False
37,11,False,0.029488294501,False
37,12,True,0.0334034182553,True
37,13,True,0.0367398371091,True
37,14,True,0.0364982020277,True
37,15,True,0.0315271860435,True
37,16,True,0.0295265485744,True
37,17,True,0.029377423618,True
37,18,True,0.027095033124,True
37,19,True,0.0262401964337,True
38,0,False,0.0622015806896,False
38,1,False,0.0318783984934,False
38,2,False,0.0434466188521,False
38,3,False,0.0356841440236,False
38,4,False,0.0299009950625,False
38,5,False,0.0266443752647,False
38,6,False,0.02798757778,False
38,7,False,0.029529469582,False
38,8,False,0.0359591085527,False
38,9,False,0.0335823527892,False
38,10,True,0.0425887034574,True
38,11,True,0.0435650829138,True
38,12,True,0.0441512835732,True
38,13,True,0.0378165810158,True
38,14,True,0.0406859505155,True
38,15,True,0.0377963534526,True
38,16,True,0.0335565556679,True
38,17,True,0.0291033238925,True
38,18,True,0.0307123886934,True
38,19,True,0.0336485310169,True
39,0,False,0.0515211776326,False
39,1,False,0.00100184158938,False
39,2,False,0.00087933779227,False
39,3,False,0.00117316197853,False
39,4,False,0.00761681857003,False
39,5,False,0.00876049402141,False
39,6,False,0.00508453237672,False
39,7,False,0.00662625127724,False
39,8,False,0.00736985443,False
39,9,False,0.0223310122908,False
39,10,False,0.0145069712052,False
39,11,False,0.0216298347018,False
39,12,False,0.0164478709106,False
39,13,False,0.0161269857586,False
39,14,False,0.0167486633333,False
39,15,False,0.0157805822675,False
39,16,False,0.0192082555563,False
39,17,False,0.019409728608,False
39,18,False,0.0190775203485,False
39,19,False,0.0165233956941,False
40,0,False,0.0138686900668,False
40,1,False,0.0486997885305,False
40,2,False,0.060999309524,False
40,3,False,0.051142500841,False
40,4,False,0.0344685684805,False
40,5,False,0.0303461901624,False
40,6,False,0.0254475991374,False
40,7,False,0.0343689300876,False
40,8,False,0.0341049952789,False
40,9,True,0.0391892578242,True
40,10,True,0.0382015247699,True
40,11,True,0.0441153309691,True
40,12,True,0.0391238941307,True
40,13,True,0.0389998309086,True
40,14,True,0.0457840213046,True
40,15,True,0.04927930718,True
40,16,True,0.050204367598,True
40,17,True,0.0517984924405,True
40,18,True,0.0559459409209,True
40,19,True,0.0522892047176,True
41,0,False,0.00328628704309,False
41,1,False,-0.013894028607,False
41,2,False,-0.0102343215038,False
41,3,False,-0.00939892315146,False
41,4,False,-0.00194781276942,False
41,5,False,-0.00532403048167,False
41,6,False,-0.00292351613015,False
41,7,False,0.00256794923089,False
41,8,False,0.000373616281907,False
41,9,False,0.0101321544807,False
41,10,False,0.00943542345601,False
41,11,False,0.0133401031739,False
41,12,False,0.0111205086813,False
41,13,False,0.0107524375244,False
41,14,False,0.0102664804296,False
41,15,False,0.0126786814567,False
41,16,False,0.0132708900565,False
41,17,False,0.0146718900295,False
41,18,False,0.0146233611785,False
41,19,False,0.0179930650854,False
42,0,False,0.0668733400766,False
42,1,False,0.048882500918,False
42,2,False,0.0516999047612,False
42,3,False,0.0447365728298,False
42,4,False,0.0485248438919,False
42,5,False,0.0472773722122,False
42,6,False,0.043097110725,False
42,7,False,0.033490982384,False
42,8,False,0.0284665197504,False
42,9,False,0.0300726889609,False
42,10,False,0.0313558046403,False
42,11,True,0.0306863407859,True
42,12,True,0.0327995006115,True
42,13,True,0.0299958112448,True
42,14,True,0.0260169772465,True
42,15,True,0.029304074649,True
42,16,True,0.0296136818055,True
42,17,True,0.0339707642888,True
42,18,True,0.0326012415925,True
42,19,True,0.0322292613661,True
43,0,False,0.0340951512486,False
43,1,False,0.0323151915224,False
43,2,False,0.0331347780186,False
43,3,False,0.03453198177,False
43,4,False,0.0382773198782,False
43,5,False,0.0440317761155,False
43,6,False,0.0467099088645,False
43,7,False,0.0439608399212,False
43,8,False,0.0395638498994,False
43,9,True,0.0386475375436,True
43,10,False,0.0305200370524,False
43,11,False,0.0226184727173,False
43,12,False,0.0229925337404,False
43,13,True,0.0285896661362,True
43,14,True,0.0294588666508,True
43,15,True,0.0313479707291,True
43,16,True,0.0311487300347,True
43,17,True,0.0349539407054,True
